"","year","month","song","artist","speechiness","energy","danceability","acousticness"
"442",2002,"Sep","Without Me","Eminem",0.0705,0.488,0.752,0.297
"443",2002,"Nov","Without Me","Eminem",0.0705,0.488,0.752,0.297
"444",2002,"Dec","Without Me","Eminem",0.0705,0.488,0.752,0.297
"445",2002,"Jan","Without Me","Eminem",0.0705,0.488,0.752,0.297
"446",2002,"Feb","Without Me","Eminem",0.0705,0.488,0.752,0.297
"447",2002,"Mar","Without Me","Eminem",0.0705,0.488,0.752,0.297
"448",2002,"May","Hot In Herre","Nelly",0.144,0.736,0.965,0.218
"449",2002,"Jun","Hot In Herre","Nelly",0.144,0.736,0.965,0.218
"450",2002,"Jul","Hot In Herre","Nelly",0.144,0.736,0.965,0.218
"451",2002,"Aug","Hot In Herre","Nelly",0.144,0.736,0.965,0.218
"452",2002,"Sep","Hot In Herre","Nelly",0.144,0.736,0.965,0.218
"453",2002,"Oct","Hot In Herre","Nelly",0.144,0.736,0.965,0.218
"454",2002,"Oct","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"455",2002,"Nov","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"456",2002,"Dec","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"457",2002,"Jan","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"458",2002,"Feb","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"459",2002,"Mar","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"460",2002,"Apr","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"461",2002,"May","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"462",2002,"Jun","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"463",2002,"Jul","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"464",2002,"Aug","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"465",2002,"Sep","Hero","Chad Kroeger & Josey Scott",0.0995,0.967,0.533,0.00791
"466",2002,"Jun","Complicated","Avril Lavigne",0.0459,0.776,0.585,0.0572
"467",2002,"Jul","Complicated","Avril Lavigne",0.0459,0.776,0.585,0.0572
"468",2002,"Aug","Complicated","Avril Lavigne",0.0459,0.776,0.585,0.0572
"469",2002,"Sep","Complicated","Avril Lavigne",0.0459,0.776,0.585,0.0572
"470",2002,"Oct","Complicated","Avril Lavigne",0.0459,0.776,0.585,0.0572
"471",2002,"Nov","Complicated","Avril Lavigne",0.0459,0.776,0.585,0.0572
"472",2002,"Dec","Complicated","Avril Lavigne",0.0459,0.776,0.585,0.0572
"473",2002,"Aug","Dilemma","Nelly & Kelly Rowland",0.167,0.534,0.725,0.211
"474",2002,"Sep","Dilemma","Nelly & Kelly Rowland",0.167,0.534,0.725,0.211
"475",2002,"Oct","Dilemma","Nelly & Kelly Rowland",0.167,0.534,0.725,0.211
"476",2002,"Nov","Dilemma","Nelly & Kelly Rowland",0.167,0.534,0.725,0.211
"477",2002,"Dec","Dilemma","Nelly & Kelly Rowland",0.167,0.534,0.725,0.211
"478",2002,"Jan","Dilemma","Nelly & Kelly Rowland",0.167,0.534,0.725,0.211
"479",2002,"Aug","Gangsta Lovin'","Eve & Alicia Keys",0.0604,0.826,0.728,0.0783
"480",2002,"Sep","Gangsta Lovin'","Eve & Alicia Keys",0.0604,0.826,0.728,0.0783
"481",2002,"Oct","Gangsta Lovin'","Eve & Alicia Keys",0.0604,0.826,0.728,0.0783
"482",2002,"Nov","Gangsta Lovin'","Eve & Alicia Keys",0.0604,0.826,0.728,0.0783
"483",2002,"Aug","Cleanin' Out My Closet","Eminem",0.219,0.743,0.911,0.0835
"484",2002,"Sep","Cleanin' Out My Closet","Eminem",0.219,0.743,0.911,0.0835
"485",2002,"Oct","Cleanin' Out My Closet","Eminem",0.219,0.743,0.911,0.0835
"486",2002,"Nov","Cleanin' Out My Closet","Eminem",0.219,0.743,0.911,0.0835
"487",2002,"Oct","A Moment Like This","Kelly Clarkson",0.0311,0.572,0.414,0.163
"488",2002,"Nov","A Moment Like This","Kelly Clarkson",0.0311,0.572,0.414,0.163
"489",2002,"Dec","A Moment Like This","Kelly Clarkson",0.0311,0.572,0.414,0.163
"490",2002,"Oct","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"491",2002,"Nov","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"492",2002,"Dec","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"493",2002,"Jan","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"494",2002,"Feb","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"495",2002,"Mar","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"496",2002,"Oct","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"497",2002,"Nov","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"498",2002,"Dec","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"499",2002,"Jan","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"500",2002,"Feb","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"501",2002,"Nov","Die Another Day","Madonna",0.0901,0.797,0.792,0.062
"502",2002,"Dec","Die Another Day","Madonna",0.0901,0.797,0.792,0.062
"503",2002,"Jan","Die Another Day","Madonna",0.0901,0.797,0.792,0.062
"504",2002,"Nov","Jenny From The Block","Jennifer Lopez",0.207,0.754,0.844,0.00833
"505",2002,"Dec","Jenny From The Block","Jennifer Lopez",0.207,0.754,0.844,0.00833
"506",2002,"Jan","Jenny From The Block","Jennifer Lopez",0.207,0.754,0.844,0.00833
"507",2002,"Feb","Jenny From The Block","Jennifer Lopez",0.207,0.754,0.844,0.00833
"508",2003,"Oct","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"509",2003,"Nov","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"510",2003,"Dec","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"511",2003,"Jan","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"512",2003,"Feb","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"513",2003,"Mar","Lose Yourself","Eminem",0.266,0.732,0.698,0.00704
"514",2003,"Nov","Jenny From The Block","Jennifer Lopez",0.207,0.754,0.844,0.00833
"515",2003,"Dec","Jenny From The Block","Jennifer Lopez",0.207,0.754,0.844,0.00833
"516",2003,"Jan","Jenny From The Block","Jennifer Lopez",0.207,0.754,0.844,0.00833
"517",2003,"Feb","Jenny From The Block","Jennifer Lopez",0.207,0.754,0.844,0.00833
"518",2003,"Oct","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"519",2003,"Nov","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"520",2003,"Dec","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"521",2003,"Jan","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"522",2003,"Feb","Work It","Missy 'Misdemeanor' Elliott",0.0802,0.722,0.85,0.255
"523",2003,"Nov","'03 Bonnie & Clyde","Jay-Z & Beyonce",0.0764,0.599,0.854,0.17
"524",2003,"Dec","'03 Bonnie & Clyde","Jay-Z & Beyonce",0.0764,0.599,0.854,0.17
"525",2003,"Jan","'03 Bonnie & Clyde","Jay-Z & Beyonce",0.0764,0.599,0.854,0.17
"526",2003,"Feb","'03 Bonnie & Clyde","Jay-Z & Beyonce",0.0764,0.599,0.854,0.17
"527",2003,"Mar","'03 Bonnie & Clyde","Jay-Z & Beyonce",0.0764,0.599,0.854,0.17
"528",2003,"Jan","All I Have","Jennifer Lopez & LL Cool J",0.0651,0.828,0.668,0.00482
"529",2003,"Feb","All I Have","Jennifer Lopez & LL Cool J",0.0651,0.828,0.668,0.00482
"530",2003,"Mar","All I Have","Jennifer Lopez & LL Cool J",0.0651,0.828,0.668,0.00482
"531",2003,"Apr","All I Have","Jennifer Lopez & LL Cool J",0.0651,0.828,0.668,0.00482
"532",2003,"May","All I Have","Jennifer Lopez & LL Cool J",0.0651,0.828,0.668,0.00482
"533",2003,"Jan","Cry Me A River","Justin Timberlake",0.176,0.653,0.624,0.575
"534",2003,"Feb","Cry Me A River","Justin Timberlake",0.176,0.653,0.624,0.575
"535",2003,"Mar","Cry Me A River","Justin Timberlake",0.176,0.653,0.624,0.575
"536",2003,"Apr","Cry Me A River","Justin Timberlake",0.176,0.653,0.624,0.575
"537",2003,"Feb","In Da Club","50 Cent",0.373,0.73,0.865,0.283
"538",2003,"Mar","In Da Club","50 Cent",0.373,0.73,0.865,0.283
"539",2003,"Apr","In Da Club","50 Cent",0.373,0.73,0.865,0.283
"540",2003,"May","In Da Club","50 Cent",0.373,0.73,0.865,0.283
"541",2003,"Jun","In Da Club","50 Cent",0.373,0.73,0.865,0.283
"542",2003,"Jul","In Da Club","50 Cent",0.373,0.73,0.865,0.283
"543",2003,"Dec","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"544",2003,"Jan","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"545",2003,"Feb","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"546",2003,"Mar","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"547",2003,"Mar","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"548",2003,"Apr","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"549",2003,"Apr","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"550",2003,"May","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"551",2003,"May","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"552",2003,"Jun","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"553",2003,"Jan","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"554",2003,"Feb","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"555",2003,"Mar","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"556",2003,"Apr","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"557",2003,"May","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"558",2003,"Jun","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"559",2003,"Jul","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"560",2003,"Aug","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"561",2003,"Sep","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"562",2003,"Oct","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"563",2003,"Nov","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"564",2003,"Dec","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"565",2003,"Jan","Beautiful","Christina Aguilera & Beverly McClellan",0.0262,0.402,0.552,0.676
"566",2003,"Jan","Mesmerize","Ja Rule & Ashanti",0.209,0.641,0.762,0.0554
"567",2003,"Feb","Mesmerize","Ja Rule & Ashanti",0.209,0.641,0.762,0.0554
"568",2003,"Mar","Mesmerize","Ja Rule & Ashanti",0.209,0.641,0.762,0.0554
"569",2003,"Apr","Mesmerize","Ja Rule & Ashanti",0.209,0.641,0.762,0.0554
"570",2003,"Dec","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"571",2003,"Jan","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"572",2003,"Feb","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"573",2003,"Mar","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"574",2003,"Apr","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"575",2003,"May","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"576",2003,"Jun","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"577",2003,"Jul","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"578",2003,"Aug","Ignition","R Kelly",0.0423,0.523,0.795,0.061
"579",2003,"Mar","Get Busy","Sean Paul",0.036,0.824,0.735,0.615
"580",2003,"Apr","Get Busy","Sean Paul",0.036,0.824,0.735,0.615
"581",2003,"May","Get Busy","Sean Paul",0.036,0.824,0.735,0.615
"582",2003,"Jun","Get Busy","Sean Paul",0.036,0.824,0.735,0.615
"583",2003,"Jul","Get Busy","Sean Paul",0.036,0.824,0.735,0.615
"584",2003,"Aug","Get Busy","Sean Paul",0.036,0.824,0.735,0.615
"585",2003,"Sep","Get Busy","Sean Paul",0.036,0.824,0.735,0.615
"586",2003,"Apr","I Know What You Want","Busta Rhymes & Mariah Carey",0.306,0.759,0.648,0.0142
"587",2003,"May","I Know What You Want","Busta Rhymes & Mariah Carey",0.306,0.759,0.648,0.0142
"588",2003,"Jun","I Know What You Want","Busta Rhymes & Mariah Carey",0.306,0.759,0.648,0.0142
"589",2003,"Jul","I Know What You Want","Busta Rhymes & Mariah Carey",0.306,0.759,0.648,0.0142
"590",2003,"Aug","I Know What You Want","Busta Rhymes & Mariah Carey",0.306,0.759,0.648,0.0142
"591",2003,"Apr","21 Questions","50 Cent & Nate Dogg",0.36,0.807,0.547,0.388
"592",2003,"May","21 Questions","50 Cent & Nate Dogg",0.36,0.807,0.547,0.388
"593",2003,"Jun","21 Questions","50 Cent & Nate Dogg",0.36,0.807,0.547,0.388
"594",2003,"Jul","21 Questions","50 Cent & Nate Dogg",0.36,0.807,0.547,0.388
"595",2003,"Aug","21 Questions","50 Cent & Nate Dogg",0.36,0.807,0.547,0.388
"596",2003,"Apr","Bring Me To Life","Evanescence & Paul McCoy",0.124,0.945,0.316,0.00895
"597",2003,"May","Bring Me To Life","Evanescence & Paul McCoy",0.124,0.945,0.316,0.00895
"598",2003,"Jun","Bring Me To Life","Evanescence & Paul McCoy",0.124,0.945,0.316,0.00895
"599",2003,"Jul","Bring Me To Life","Evanescence & Paul McCoy",0.124,0.945,0.316,0.00895
"600",2003,"Aug","Bring Me To Life","Evanescence & Paul McCoy",0.124,0.945,0.316,0.00895
"601",2003,"Sep","Bring Me To Life","Evanescence & Paul McCoy",0.124,0.945,0.316,0.00895
"602",2003,"Oct","Bring Me To Life","Evanescence & Paul McCoy",0.124,0.945,0.316,0.00895
"603",2003,"Jun","Crazy In Love","Beyonce & Jay-Z",0.226,0.77,0.646,0.00249
"604",2003,"Jul","Crazy In Love","Beyonce & Jay-Z",0.226,0.77,0.646,0.00249
"605",2003,"Aug","Crazy In Love","Beyonce & Jay-Z",0.226,0.77,0.646,0.00249
